x,rho,beta,p.val.rob,p.val,n,ns,feature.set,feature,q.val,q.val.rob,y
CN_ITPR2,-0.049384672276124766,-0.07075728150873317,0.16678559312802224,0.09780668330265048,1125,4,CN,ITPR2,0.3294540911247174,0.40300845359913945,CTNNB1
CN_CTCFL,-0.050876885849074724,-0.08214200741007473,0.2754254941365597,0.08806948809265128,1125,4,CN,CTCFL,0.3053419440752536,0.46921407921969305,CTNNB1
CN_VAPB,-0.04914393939372416,-0.080219284432819,0.2986853846555884,0.0994551271760865,1125,4,CN,VAPB,0.33080304219584694,0.4832353169048939,CTNNB1
CN_STX16,-0.05087947764444626,-0.08238549258461983,0.2782098359173554,0.08805328129365292,1125,4,CN,STX16,0.3053419440752536,0.4712452728557207,CTNNB1
CN_PMEPA1,-0.04911506187298753,-0.07922629446619217,0.2924921988315038,0.0996543473136253,1125,3,CN,PMEPA1,0.33080304219584694,0.478991374020056,CTNNB1
CN_PCK1,-0.0494883351473904,-0.0793653316212532,0.28589837714666283,0.09710358991331401,1125,4,CN,PCK1,0.3280076745565298,0.4744270196799562,CTNNB1
CN_ZBP1,-0.04865390489084717,-0.07823520776898218,0.2953933107621951,0.10287904673946119,1125,3,CN,ZBP1,0.3343392683998568,0.4816623221653464,CTNNB1
CN_MTRR,0.08729147338509546,0.13157732147788861,6.990580856813531e-4,0.0033876033555147456,1125,32,CN,MTRR,0.030073370367563797,0.006455348029333873,CTNNB1
CN_FASTKD3,0.08697202732474493,0.1310628251444095,7.352381319206978e-4,0.003506823489590028,1125,31,CN,FASTKD3,0.030296326184217983,0.006645205711405392,CTNNB1
CN_MED20,-0.044533984636085,-0.06223543857748087,0.3963019601392277,0.13549076187996476,1125,3,CN,MED20,0.40357499890786985,0.5727156869083885,CTNNB1
CN_SOX4,0.10530160843475928,0.15208855416603653,3.985090106636751e-6,4.0341924015222956e-4,1125,41,CN,SOX4,0.020187713525055825,0.0023591733431289562,CTNNB1
CN_GPR18,-0.08273014999763838,-0.13816517186150964,0.009814411597434911,0.005494264099524552,1125,16,CN,GPR18,0.03990925579041147,0.05234196631183816,CTNNB1
CN_ABCC4,-0.07885757246452939,-0.1334870998688448,0.013723665209977915,0.00814150054438501,1125,14,CN,ABCC4,0.05281937887425672,0.0661866379169607,CTNNB1
CN_SOX21,-0.07808651237508568,-0.1299342316092181,0.012706011999760182,0.008788047323036122,1125,16,CN,SOX21,0.054763410686709306,0.06216495127155395,CTNNB1
CN_RNF112,0.05697552727062559,0.08790108056751196,0.02209534387998196,0.05607596032292336,1125,14,CN,RNF112,0.2218196548790011,0.0970719374912751,CTNNB1
CN_RPS4Y1,0.06575400345416876,0.0728026758466604,0.031083999378218534,0.05293886902543687,867,17,CN,RPS4Y1,0.21392362090824998,0.12150126531393855,CTNNB1
CN_ARPC1B,-0.044492249119717935,-0.06895082285266936,0.1265882777762756,0.1358578242621585,1125,7,CN,ARPC1B,0.4041599596140595,0.34862271763797353,CTNNB1
CN_CAP1,0.06503620580629423,0.09159555317730866,0.00369248971182741,0.02916380579760482,1125,20,CN,CAP1,0.13675226164104595,0.022305652136753333,CTNNB1
CN_PPT1,0.06551899110136887,0.09223680561899968,0.003458581112850786,0.02798531147220247,1125,20,CN,PPT1,0.1317479474476649,0.0210537791137035,CTNNB1
CN_ANO1,0.07415757564414877,0.06548655385514117,3.811126475712405e-4,0.01284702622826839,1125,32,CN,ANO1,0.07000294778151463,0.004724998688213076,CTNNB1
CN_PPFIA1,0.07894064609164113,0.06960588849101067,1.3036440924289288e-4,0.008074443884360771,1125,35,CN,PPFIA1,0.05281846165239311,0.003645984899845147,CTNNB1
CN_THAP1,-0.0521689622939396,-0.08361469061297476,0.12897126324192515,0.08028305817579688,1125,7,CN,THAP1,0.28848297687448715,0.3538863862768004,CTNNB1
CN_ENOSF1,0.0898081531508847,0.14018826140872812,0.0011759024524452114,0.0025697708581881233,1125,22,CN,ENOSF1,0.027045410631953228,0.009129629532427085,CTNNB1
CN_PRKAA1,0.09827041787234485,0.15420986324981337,1.3593744740322808e-4,9.654124121408796e-4,1125,37,CN,PRKAA1,0.020187713525055825,0.003645984899845147,CTNNB1
CN_CARD6,0.0978899421437343,0.1531519185052275,1.2969099468225755e-4,0.0010105357533573953,1125,37,CN,CARD6,0.020187713525055825,0.003645984899845147,CTNNB1
CN_SEC61G,0.041892980879489,0.03723238767950892,0.018650620929322317,0.16026296538252285,1125,14,CN,SEC61G,0.448584754167629,0.0836325285221166,CTNNB1
CN_IGHMBP2,0.04877227922786165,0.05608070039248106,0.01056905749503692,0.10204349614926525,1125,19,CN,IGHMBP2,0.3343392683998568,0.05464525796560573,CTNNB1
CN_TESMIN,0.044353460277835155,0.057116834690006855,0.038635728318778324,0.1370839839293794,1125,14,CN,TESMIN,0.40678555632176744,0.13989205605331356,CTNNB1
CN_RBM38,-0.049732771632046834,-0.0795995828769355,0.28204866186006383,0.09546167414928627,1125,3,CN,RBM38,0.3246981634251283,0.4730974483398501,CTNNB1
CN_MED10,0.08871441890852977,0.13348601429461732,5.324786050285488e-4,0.00290005567060424,1125,33,CN,MED10,0.027806977012743008,0.005654301958330062,CTNNB1
CN_PDZD2,0.10323111779874809,0.1572309995099472,5.1347203124278954e-5,5.245494548659543e-4,1125,42,CN,PDZD2,0.020187713525055825,0.003645984899845147,CTNNB1
CN_KRAS,-0.0907341608224771,-0.08549194683644265,0.030067472587558635,0.0023173950976072056,1125,10,CN,KRAS,0.025857406802121494,0.11995432255261355,CTNNB1
CN_MRO,0.10781141752693366,0.18246491656098,3.3255705216842635e-4,2.916020619189029e-4,1125,29,CN,MRO,0.020187713525055825,0.004569802710899898,CTNNB1
CN_MYCN,0.039823751239766475,0.02209014172820574,0.010057261263465525,0.18195038453835058,1125,12,CN,MYCN,0.4862962873440341,0.05234196631183816,CTNNB1
CN_RAX,0.09289195998828996,0.15863893533811282,7.520606051638535e-4,0.0018148243113951395,1125,27,CN,RAX,0.02402369102138644,0.006695110112749354,CTNNB1
CN_NARS1,0.08785974338748141,0.1513132752096955,9.223043692554326e-4,0.003184592087078049,1125,26,CN,NARS1,0.029216950057956645,0.007772301588600941,CTNNB1
CN_GRP,0.09327034108638599,0.15956759244559818,7.296264945626248e-4,0.0017377755486361625,1125,27,CN,GRP,0.023649727006726625,0.006644441881937129,CTNNB1
CN_RELCH,0.07563157307647887,0.1288775243581571,0.0030894031508494485,0.011162339152197179,1125,23,CN,RELCH,0.06353946902019933,0.019101061778620088,CTNNB1
CN_SOX5,-0.05553778733371348,-0.0740635157697899,0.14205370973651568,0.06258046735800253,1125,6,CN,SOX5,0.238248467369373,0.3755333790335811,CTNNB1
CN_COL4A2,-0.08644043197576544,-0.14403454592598827,0.008320849390284104,0.0037136966072389157,1125,16,CN,COL4A2,0.03074836911168445,0.04603684896306719,CTNNB1
CN_CLDN10,-0.07693700057134004,-0.12908047270488943,0.01541724606878002,0.009837091269280488,1125,14,CN,CLDN10,0.05885976374401319,0.07200796585970629,CTNNB1
CN_DZIP1,-0.07656478346716196,-0.12757141824432658,0.015347551396608509,0.010199901275753067,1125,15,CN,DZIP1,0.05988607239767295,0.07196634001419594,CTNNB1
CN_UBAC2,-0.0816563682442351,-0.13714655665341613,0.010969833785957256,0.006136997344621404,1125,15,CN,UBAC2,0.04249242605866516,0.05586358366698233,CTNNB1
CN_CARS2,-0.0849664193894629,-0.14251622814729722,0.009664737234051108,0.004346552943498163,1125,15,CN,CARS2,0.03382666755867267,0.051895913311185995,CTNNB1
CN_TES,-0.04732568485393437,-0.06684846800651581,0.05125205871781635,0.11263135803731761,1125,11,CN,TES,0.3565655826635937,0.17424765813872425,CTNNB1
CN_MDFIC,-0.04249768194156539,-0.06509422759832045,0.06650535362057598,0.15430915112286223,1125,10,CN,MDFIC,0.4385216309666834,0.21110546564815538,CTNNB1
CN_MYC,0.04079659671447956,0.022476490767975768,0.07901092284257746,0.1714975941888739,1125,13,CN,MYC,0.4694870555367091,0.2436170120979472,CTNNB1
CN_PLAA,-0.08355075040561503,-0.12562804897949723,0.0010638436025947112,0.0050446899341072835,1125,27,CN,PLAA,0.03721441047964501,0.008539598816760257,CTNNB1
CN_PDX1,-0.16610247410191606,-0.257001785153498,3.086067232095247e-4,2.0943006772821783e-8,1125,27,CN,PDX1,1.5100736598621517e-5,0.004426003282843401,CTNNB1
CN_RAB20,-0.08107633143817204,-0.13368460701033952,0.012239022072261607,0.006511627952868382,1125,15,CN,RAB20,0.04469430432577486,0.06063180809019975,CTNNB1
CN_ADCYAP1,0.1033743988123931,0.16223100859768405,2.1804661504152574e-4,5.151825095267648e-4,1125,27,CN,ADCYAP1,0.020187713525055825,0.0038532416747636793,CTNNB1
CN_MAPK4,0.10302915756508,0.17887985618702645,4.3978789448016184e-4,5.380219308476089e-4,1125,29,CN,MAPK4,0.020187713525055825,0.005104988892789329,CTNNB1
CN_ELAC1,0.12407455503964074,0.20095613129331819,2.835899692173372e-4,3.0048914480770888e-5,1125,30,CN,ELAC1,0.008894478686308183,0.004332522884559061,CTNNB1
CN_SMAD4,0.13440057048033852,0.2098319789796405,6.491218463747022e-5,6.08372846443595e-6,1125,31,CN,SMAD4,0.002401044833964055,0.003645984899845147,CTNNB1
CN_TNFRSF11A,0.0758341575774549,0.12939788989534987,0.0030433407150676287,0.010946820053401217,1125,23,CN,TNFRSF11A,0.06291764535547108,0.01886552568921504,CTNNB1
CN_ZCCHC2,0.07617040339423145,0.12946789854869112,0.002833959704099227,0.010597248634155905,1125,22,CN,ZCCHC2,0.0614280154002695,0.01770664005094187,CTNNB1
CN_PMAIP1,0.08886700292003774,0.1529009254020522,8.654018655415386e-4,0.002851766167358859,1125,27,CN,PMAIP1,0.027806977012743008,0.007371480638857423,CTNNB1
CN_SLC6A3,0.0748611208032271,0.10297210771795164,0.0019038888009570798,0.012016753653204157,1125,28,CN,SLC6A3,0.06679735364034611,0.01310583918798362,CTNNB1
CN_SLC47A1,0.05157327986474538,0.08358458988577823,0.04165192077386497,0.08380048701197043,1125,13,CN,SLC47A1,0.2974789547786875,0.147431611946954,CTNNB1
CN_ROPN1L,0.09218011660660919,0.1373935594690798,3.6087546745704435e-4,0.0019683315169140296,1125,34,CN,ROPN1L,0.02415030586555659,0.004569802710899898,CTNNB1
CN_NDUFS6,0.07687904633498166,0.11117080639600417,0.002061489589879172,0.009892815021164379,1125,28,CN,NDUFS6,0.05885976374401319,0.013868202695550795,CTNNB1
CN_MARCHF6,0.09230424618591838,0.13758593842079228,3.5518998123101425e-4,0.001940734401304902,1125,34,CN,MARCHF6,0.02415030586555659,0.004569802710899898,CTNNB1
CN_NKD2,0.07414732070126685,0.10470569022047414,0.002729972682111606,0.012859494208175195,1125,27,CN,NKD2,0.07000294778151463,0.017180448219175255,CTNNB1
CN_CDH18,0.10359860750671296,0.15465680116818037,5.9449041992560856e-5,5.008368849139875e-4,1125,41,CN,CDH18,0.020187713525055825,0.003645984899845147,CTNNB1
CN_ADAMTS16,0.08638567965502986,0.12913632157685623,7.187554741486715e-4,0.0037356211534772233,1125,32,CN,ADAMTS16,0.030822128541582106,0.0065969494681552485,CTNNB1
CN_SRD5A1,0.08733969576296244,0.13247866652588555,6.621366375589656e-4,0.0033699299989402914,1125,32,CN,SRD5A1,0.030073370367563797,0.006367234663492789,CTNNB1
CN_MYO10,0.10201440390123372,0.15108625248604565,8.814109887822655e-5,6.10723310916249e-4,1125,38,CN,MYO10,0.020187713525055825,0.003645984899845147,CTNNB1
CN_OTULINL,0.09543062510689523,0.13769090966438713,1.6514096526340293e-4,0.001352511183669286,1125,37,CN,OTULINL,0.020993994205686577,0.0036692388044583407,CTNNB1
CN_RPL37,0.09675796187262324,0.1523334442084155,1.6791511428720278e-4,0.0011565702871850943,1125,36,CN,RPL37,0.02043183877632011,0.0036692388044583407,CTNNB1
CN_SKP2,0.10077027640958156,0.15402579403662972,7.750380185006667e-5,7.12302620797688e-4,1125,39,CN,SKP2,0.020187713525055825,0.003645984899845147,CTNNB1
CN_OSMR,0.09929780764280301,0.15531109235919036,1.1701597393907542e-4,8.527098557907221e-4,1125,37,CN,OSMR,0.020187713525055825,0.003645984899845147,CTNNB1
CN_UGT3A1,0.10034059473767729,0.15344015190035362,8.661870267094846e-5,7.508819370681205e-4,1125,38,CN,UGT3A1,0.020187713525055825,0.003645984899845147,CTNNB1
CN_CDKAL1,0.10802811048818266,0.15971382140278312,3.1676040876625306e-6,2.834513922782936e-4,1125,41,CN,CDKAL1,0.020187713525055825,0.0023591733431289562,CTNNB1
CN_MAP11,-0.049198048725378266,-0.07891151673937329,0.13947235292372936,0.09908269234232842,1125,7,CN,MAP11,0.33080304219584694,0.37221594877640596,CTNNB1
CN_MEPCE,-0.04640347198464328,-0.0729499653880048,0.15616273721263177,0.1198204933546538,1125,6,CN,MEPCE,0.3697368291195879,0.390077385780076,CTNNB1
CN_CHRNA6,-0.04721098878167534,-0.0747989056176056,0.16752738739633055,0.1135065369844762,1125,6,CN,CHRNA6,0.35742483986601015,0.40395566570806923,CTNNB1
CN_SYBU,0.045089832365320534,0.07198850506450885,0.05669251955527272,0.13067474583988284,1125,16,CN,SYBU,0.39169341537828173,0.18775928154809202,CTNNB1
CN_LRP12,0.041512353877402416,0.06746332106919418,0.09468196745104811,0.16409852528138355,1125,11,CN,LRP12,0.456621983391676,0.281735615149166,CTNNB1
CN_EBAG9,0.04590847238237162,0.0734490157901423,0.05258482401762753,0.12382465766825733,1125,16,CN,EBAG9,0.3783442443334624,0.1772965346665797,CTNNB1
CN_RSPO2,0.044105836630927,0.0727293645371493,0.06831252363931577,0.13929281852985523,1125,14,CN,RSPO2,0.4092374618842397,0.21597337246715587,CTNNB1
CN_CDKN2B,-0.11075322472186176,-0.09816412595463704,6.389989998057916e-5,1.975707942369764e-4,1125,37,CN,CDKN2B,0.020187713525055825,0.003645984899845147,CTNNB1
CN_CDKN2A,-0.12098531292690044,-0.10749280144793966,1.8512643675583647e-5,4.733451727976433e-5,1125,38,CN,CDKN2A,0.01245423743538688,0.003645984899845147,CTNNB1
CN_C9orf72,-0.08440793595413895,-0.12971689798559866,0.0012888703944572417,0.0046107908816649555,1125,26,CN,C9orf72,0.035220492928331015,0.00975094279257108,CTNNB1
CN_LTO1,0.06113459866420896,0.04816716854344797,0.008309146994099495,0.0403493003262695,1125,29,CN,LTO1,0.17661209458892085,0.04603684896306719,CTNNB1
CN_MTMR12,0.09876829208117474,0.15047543024970111,1.1128812553829566e-4,9.091792184080848e-4,1125,39,CN,MTMR12,0.020187713525055825,0.003645984899845147,CTNNB1
CN_CCT5,0.09380150170608098,0.13898703267681506,2.80039338544054e-4,0.0016346782133688977,1125,34,CN,CCT5,0.022955320676216827,0.004306059439430648,CTNNB1
CN_ATPSCKMT,0.09384803505389415,0.13963315524587633,2.900059780261932e-4,0.0016259194109574007,1125,34,CN,ATPSCKMT,0.022955320676216827,0.004390009418113518,CTNNB1
CN_ADAMTS12,0.09885076554871129,0.15491097961433167,1.2891645878604265e-4,9.001622016533977e-4,1125,38,CN,ADAMTS12,0.020187713525055825,0.003645984899845147,CTNNB1
CN_FBXO4,0.08858333173511106,0.12963105932535596,2.1322034992332406e-4,0.002942135869256837,1125,36,CN,FBXO4,0.027867910953600757,0.0038532416747636793,CTNNB1
CN_TMEM267,0.08823398353144822,0.1372412868878852,3.5831873104961683e-4,0.003057011505548485,1125,35,CN,TMEM267,0.0286159794368453,0.004569802710899898,CTNNB1
CN_CCL28,0.08879594329840007,0.1362195304202916,2.983834495147802e-4,0.0028741630309948654,1125,34,CN,CCL28,0.027806977012743008,0.004390009418113518,CTNNB1
CN_PSTPIP2,0.08556482742670263,0.1405168052458606,3.8572347977625093e-4,0.004078706867636759,1125,28,CN,PSTPIP2,0.03245969435875287,0.004737438601504572,CTNNB1
CN_ATP5F1A,0.08702515219699773,0.14180239423329327,2.080146507553039e-4,0.003486736167380356,1125,29,CN,ATP5F1A,0.030277139668427037,0.0038532416747636793,CTNNB1
CN_HAUS1,0.0787189390001829,0.1281143047158424,0.0014522784201789712,0.00825451396189117,1125,24,CN,HAUS1,0.05297205707793575,0.010709635454139218,CTNNB1
CN_C18orf25,0.07720162303573085,0.12477076758445453,0.0017096426976409276,0.009586186892405727,1125,24,CN,C18orf25,0.05820536041337631,0.012218080659119132,CTNNB1
CN_SPEF2,0.09677431385576508,0.15268679869456736,2.070989536456261e-4,0.0011543287929349022,1125,36,CN,SPEF2,0.02043183877632011,0.0038532416747636793,CTNNB1
CN_CAPSL,0.09841971621510814,0.15032823351031777,1.179428013820497e-4,9.482208309399769e-4,1125,38,CN,CAPSL,0.020187713525055825,0.003645984899845147,CTNNB1
CN_NADK2,0.10092037811648641,0.15414501237689057,7.525781514935377e-5,6.992649183099716e-4,1125,38,CN,NADK2,0.020187713525055825,0.003645984899845147,CTNNB1
CN_GPR180,-0.0792217063984467,-0.13279786403738117,0.011997165814627156,0.007851219491191023,1125,15,CN,GPR180,0.05164357709761206,0.05989865179117996,CTNNB1
CN_LMNTD1,-0.0912842426826006,-0.09210693793329336,0.02831970283310927,0.0021784221093905536,1125,9,CN,LMNTD1,0.025286782132533485,0.11522518266117311,CTNNB1
CN_MED21,-0.05939216975623457,-0.09021051273747821,0.11267956897176475,0.04641302536733306,1125,6,CN,MED21,0.19452397180503486,0.32186395576011934,CTNNB1
CN_DAB2,0.09582456208520021,0.15151552827622738,2.113839784005066e-4,0.0012913828037775482,1125,36,CN,DAB2,0.020802683532960775,0.0038532416747636793,CTNNB1
CN_LPCAT1,0.07929182646995661,0.11260598018761364,0.00209864769902255,0.007796396225411653,1125,27,CN,LPCAT1,0.05164357709761206,0.014078180598542205,CTNNB1
CN_PLEKHG4B,0.07564117427899535,0.10476333869808607,0.0025711156405093406,0.011152040592450617,1125,27,CN,PLEKHG4B,0.06353946902019933,0.01640649254447356,CTNNB1
CN_ING1,-0.08445068134095607,-0.14136557717172002,0.009978247026639535,0.004590064603953653,1125,16,CN,ING1,0.03517564071897168,0.05234196631183816,CTNNB1
CN_LURAP1L,-0.040232877172391525,-0.06014164897200018,0.09775026177625736,0.1774984035165301,1125,13,CN,LURAP1L,0.4803613937453066,0.2886192267907449,CTNNB1
CN_ANKH,0.09516540064634739,0.13723255779862456,1.7720360972645971e-4,0.0013951565364022733,1125,36,CN,ANKH,0.02131439147226183,0.0037465906056451483,CTNNB1
CN_OTULIN,0.09545501864396741,0.1376901215368235,1.671060881515456e-4,0.0013486498758421635,1125,37,CN,OTULIN,0.020993994205686577,0.0036692388044583407,CTNNB1
CN_RETREG1,0.09984509818682884,0.14704801565347367,1.48012210468956e-4,7.977723876514024e-4,1125,36,CN,RETREG1,0.020187713525055825,0.003645984899845147,CTNNB1
CN_CDH12,0.09980213874277674,0.14900828903404761,1.055862467380339e-4,8.01963070894311e-4,1125,40,CN,CDH12,0.020187713525055825,0.003645984899845147,CTNNB1
CN_ANGPT1,0.04481679636653733,0.07310389930312053,0.05928227853023512,0.13302356718500916,1125,15,CN,ANGPT1,0.39722548183367173,0.1944327362321285,CTNNB1
CN_CNTNAP3B,0.07735753186205356,0.09228570288973345,0.01640838486978743,0.00944104274636677,1125,13,CN,CNTNAP3B,0.05747143759227895,0.07588878002276687,CTNNB1
CN_KLF10,0.040446899264702615,0.0654776144102375,0.06562894776494275,0.17520200288186732,1125,15,CN,KLF10,0.4746891794327939,0.20888353267121565,CTNNB1
CN_AZIN1,0.04384704942079905,0.06661841453826349,0.03690512617979193,0.14163037031114242,1125,16,CN,AZIN1,0.41507514467423917,0.13528071020703913,CTNNB1
CN_COLEC12,0.08822587133447725,0.14452850765542638,0.0016175762145469066,0.0030597269056024264,1125,22,CN,COLEC12,0.0286159794368453,0.011642615428714514,CTNNB1
CN_PPP1R35,-0.04640347198464328,-0.0729499653880048,0.15616273721263177,0.1198204933546538,1125,6,CN,PPP1R35,0.3697368291195879,0.390077385780076,CTNNB1
CN_AZGP1,-0.04082370460654862,-0.06537756363663823,0.20554106263314795,0.17121289954285612,1125,6,CN,AZGP1,0.46925016911745754,0.4376689455473588,CTNNB1
CN_SHANK2,0.07663501225034773,0.08140102367151987,2.3893303814114515e-4,0.010130550310665155,1125,30,CN,SHANK2,0.05967448541207733,0.003987847335144543,CTNNB1
CN_TPCN2,0.05496052164303834,0.05440970173672436,0.0040852897412944605,0.06536178627559751,1125,22,CN,TPCN2,0.24567731730256334,0.024553213470521022,CTNNB1
CN_FGF19,0.06050933522465397,0.04833570686664419,0.009158380051686479,0.04244320847594559,1125,28,CN,FGF19,0.18373952042237507,0.04997014737878706,CTNNB1
CN_HEYL,0.05031254343546959,0.08189036984036659,0.026033470982804903,0.09165599167203399,1125,14,CN,HEYL,0.3154671341270007,0.10758683994290053,CTNNB1
CN_EXO5,0.05883150846667951,0.10655631784791164,0.014269525245238624,0.04852017494609018,1125,18,CN,EXO5,0.20051618546656463,0.06836187551309197,CTNNB1
CN_ICE1,0.08688494463116395,0.12991826846282273,6.49530260585339e-4,0.003539978363554613,1125,32,CN,ICE1,0.03030548915898873,0.006303637938795421,CTNNB1
CN_SLC45A2,0.09645325885500343,0.15157251431567587,1.982623772677696e-4,0.0011990801325612783,1125,36,CN,SLC45A2,0.02043183877632011,0.0038532416747636793,CTNNB1
CN_LMBRD2,0.10037986531743076,0.1532331358512192,8.193130949151965e-5,7.472771452988122e-4,1125,39,CN,LMBRD2,0.020187713525055825,0.003645984899845147,CTNNB1
CN_RANBP3L,0.10071627367462022,0.15366184749242326,7.709408296328874e-5,7.170481667702694e-4,1125,39,CN,RANBP3L,0.020187713525055825,0.003645984899845147,CTNNB1
CN_NIPBL,0.0984041424091993,0.15549740700041514,1.149305294732491e-4,9.500008204621499e-4,1125,39,CN,NIPBL,0.020187713525055825,0.003645984899845147,CTNNB1
